time,ele,lat,lon,speed,encoding_latency,network_latency,total_latency,number_of_satellites,image_sequence_number,stream_id
2018-12-27 20:17:47,0.0,37.30065670833336,126.96389770833325,21.300881319666775,69.33333333333333,245.5,314.8333333333333,10.0,8119.0,5.0
2018-12-27 20:17:48,0.0,37.30066872340425,126.96397146808508,24.001323170302342,70.5,247.16666666666666,317.6666666666667,10.666666666666666,8133.666666666667,5.0
2018-12-27 20:17:49,0.0,37.300670363636364,126.96405552272726,26.80327658277925,70.66666666666667,243.33333333333334,314.0,11.0,8147.833333333333,5.0
2018-12-27 20:17:50,0.0,37.30066660416667,126.96414804166665,29.531949002887053,70.16666666666667,248.5,318.6666666666667,11.0,8158.833333333333,5.0
2018-12-27 20:17:51,0.0,37.3006594255319,126.96425442553188,34.035204288546545,69.75,263.5,333.25,9.5,8175.5,5.0
2018-12-27 20:17:52,0.0,37.30064868749999,126.9643680625,36.48027598065313,69.0,241.375,310.375,9.0,8187.625,5.0
2018-12-27 20:17:53,0.0,37.300639956521756,126.96448515217388,37.48988209390112,67.42857142857143,244.14285714285714,311.57142857142856,9.0,8202.857142857143,5.0
2018-12-27 20:17:54,0.0,37.30062954,126.96460156000006,37.34294457237395,73.33333333333333,257.3333333333333,330.6666666666667,8.666666666666666,8219.666666666666,5.0
2018-12-27 20:17:55,0.0,37.30061782978723,126.96471172340426,35.430444444685406,71.66666666666667,235.66666666666666,307.3333333333333,8.333333333333334,8230.5,5.0
2018-12-27 20:17:56,0.0,37.30060710000001,126.96480689999993,30.643919662573627,70.88888888888889,257.3333333333333,328.22222222222223,8.0,8245.222222222223,5.0
2018-12-27 20:17:57,0.0,37.30059656818184,126.96488149999996,24.15288532455872,71.5,236.0,307.5,8.25,8257.0,5.0
2018-12-27 20:17:58,0.0,37.30058524489795,126.96494128571426,19.591479238477397,60.6,228.8,289.4,9.0,8272.8,5.0
2018-12-27 20:17:59,0.0,37.300572634615406,126.96500617307687,21.293407875605627,70.14285714285714,266.7142857142857,336.85714285714283,8.142857142857142,8288.57142857143,5.0
2018-12-27 20:18:00,0.0,37.30056348837207,126.9650742325581,22.003690180052484,66.0,249.8,315.8,8.0,8301.0,5.0
2018-12-27 20:18:01,0.0,37.30055368627451,126.96514878431374,24.088342739359614,66.33333333333333,282.3333333333333,348.6666666666667,7.666666666666667,8313.666666666666,5.0
2018-12-27 20:18:02,0.0,37.30054217021277,126.96524487234039,30.97702254556967,68.42857142857143,248.28571428571428,316.7142857142857,8.714285714285714,8328.714285714286,5.0
2018-12-27 20:18:03,0.0,37.30053019230769,126.9653463846154,32.71455180453582,71.81818181818181,321.1818181818182,393.0,8.272727272727273,8343.363636363636,5.0
2018-12-27 20:18:04,0.0,37.300518113636365,126.96545406818177,34.667390388200786,70.625,343.5,414.125,8.25,8357.0,5.0
2018-12-27 20:18:05,0.0,37.3005036888889,126.96558435555562,41.9338860780974,73.0,259.0,332.0,8.666666666666666,8371.666666666666,5.0
2018-12-27 20:18:06,0.0,37.30048954166666,126.9657151458333,42.077556995031635,70.85714285714286,245.85714285714286,316.7142857142857,9.0,8384.42857142857,5.0
2018-12-27 20:18:07,0.0,37.30047568749999,126.96585622916673,45.31652319354448,71.0,241.66666666666666,312.6666666666667,9.0,8400.0,5.0
2018-12-27 20:18:08,0.0,37.30046089583336,126.9660006875,46.430979024994684,73.33333333333333,228.66666666666666,302.0,9.0,8414.666666666666,5.0
