time,ele,lat,lon,speed,avg_latency,seq,antennas,buildings,avg_build_height
2018-12-14 16:15:24,0.0,37.28547811162791,126.96925502790697,39.678222606748136,654.0232558139535,12530.0,0,15,2.8133333333333335
2018-12-14 16:15:25,0.0,37.28538597659574,126.96926076382978,36.96839628691301,649.3404255319149,12575.0,0,12,3.516666666666667
2018-12-14 16:15:26,0.0,37.285304202631586,126.96926893421053,32.87431294830624,654.4736842105264,12617.5,0,9,4.688888888888889
2018-12-14 16:15:27,0.0,37.28524605555554,126.9692787805556,23.512988277733484,638.6666666666666,12654.5,0,8,3.2125000000000004
2018-12-14 16:15:28,0.0,37.285194402499975,126.96928646499998,20.84447526076675,596.175,12692.5,0,7,3.6714285714285717
2018-12-14 16:15:29,0.0,37.28513352926829,126.96928323902434,24.41663328143942,614.0731707317074,12733.0,0,7,3.6714285714285717
2018-12-14 16:15:30,0.0,37.285064948000006,126.96927628800006,27.573173293231708,779.64,12766.0,0,5,5.140000000000001
2018-12-14 16:15:31,0.0,37.28498967916668,126.96926843749996,30.267679222300533,775.5,12790.5,0,4,4.575
2018-12-14 16:15:32,0.0,37.28489083513514,126.96925660540539,39.791012833430855,608.7567567567568,12821.0,0,1,0.0
2018-12-14 16:15:33,0.0,37.284792585714285,126.96924710238103,39.4898905164038,697.8333333333334,12860.5,0,0,0.0
2018-12-14 16:15:34,0.0,37.28468245208331,126.96924241041661,44.161418584315804,603.3125,12905.5,0,1,0.0
2018-12-14 16:15:35,0.0,37.284578094827566,126.9692463517241,41.84006465993462,604.4655172413793,12958.5,0,1,0.0
2018-12-14 16:15:36,0.0,37.2844664888889,126.96926042777783,44.95072442255916,612.1666666666666,13014.5,0,1,0.0
2018-12-14 16:15:37,0.0,37.284360341379305,126.969285713793,43.2959495114713,619.9310344827586,13070.5,0,0,0.0
2018-12-14 16:15:38,0.0,37.28423412575758,126.96933580000008,53.042207946395585,636.1666666666666,13132.5,0,0,0.0
