time,ele,lat,lon,speed,encoding_latency,network_latency,total_latency,number_of_satellites,image_sequence_number,stream_id
2018-12-27 20:00:00,0.0,37.30056611764701,126.9648233882355,30.280074091419497,66.53333333333333,144.0,210.53333333333333,8.866666666666667,9763.0,5.0
2018-12-27 20:00:01,0.0,37.300557592592575,126.96489982716061,24.6058204415307,67.35714285714286,147.35714285714286,214.71428571428572,9.5,9778.07142857143,5.0
2018-12-27 20:00:02,0.0,37.30054913580246,126.96496708641983,21.707352990809635,66.57142857142857,146.28571428571428,212.85714285714286,9.928571428571429,9792.57142857143,5.0
2018-12-27 20:00:03,0.0,37.300539076923066,126.9650325128205,21.24286171733446,67.25,178.08333333333334,245.33333333333334,9.916666666666666,9807.916666666666,5.0
2018-12-27 20:00:04,0.0,37.300530270588254,126.96511224705876,25.661820827924622,66.46666666666667,182.4,248.86666666666667,9.866666666666667,9823.0,5.0
2018-12-27 20:00:05,0.0,37.300520325,126.96520323749992,29.27884271071658,67.0,175.73333333333332,242.73333333333332,9.866666666666667,9838.0,5.0
2018-12-27 20:00:06,0.0,37.300510688311675,126.96529685714296,30.093271150864712,66.3076923076923,327.3076923076923,393.61538461538464,10.0,9852.307692307691,5.0
2018-12-27 20:00:07,0.0,37.30049811940299,126.96542156716421,40.073382469609754,66.9,157.7,224.6,9.9,9870.2,5.0
2018-12-27 20:00:08,0.0,37.30048696296301,126.96553623456798,36.82654737789198,66.14285714285714,151.71428571428572,217.85714285714286,9.0,9882.92857142857,5.0
2018-12-27 20:00:09,0.0,37.30047346341462,126.96566653658536,41.88902926794891,66.61538461538461,170.15384615384616,236.76923076923077,9.0,9898.153846153846,5.0
2018-12-27 20:00:10,0.0,37.300458587500025,126.96580609999998,44.88824038313735,66.0,148.46153846153845,214.46153846153845,9.0,9913.23076923077,5.0
2018-12-27 20:00:11,0.0,37.30044382352942,126.96594848235303,45.77325703786314,66.93333333333334,155.13333333333333,222.06666666666666,9.0,9928.0,5.0
2018-12-27 20:00:12,0.0,37.30042833333333,126.96609682716038,47.69569592492604,66.46666666666667,153.86666666666667,220.33333333333334,9.0,9943.0,5.0
2018-12-27 20:00:13,0.0,37.30041300000003,126.96624553012043,47.80078840505068,66.07692307692308,147.76923076923077,213.84615384615384,9.0,9958.23076923077,5.0
