,com,lat,lic,lon,x_merc,y_merc
1032,KT4GOUT,37.253671,322012110032227,126.937695,14130639.569871869,4474524.483679445
1033,KT4GOUT,37.250672,322015110056291,126.914711,14128081.002695475,4474105.066675722
1038,KT4GOUT,37.250651,322012110032191,126.914697,14128079.444222607,4474102.129836588
1041,KT4GOUT,37.252622,322012110032202,126.910498,14127612.013680764,4474377.7767336015
1044,KT4GOUT,37.257481,322017110014473,126.922561,14128954.860698203,4475057.344966199
1045,KT4GOUT,37.257481,322017110014474,126.922561,14128954.860698203,4475057.344966199
1046,KT4GOUT,37.257454,322016110006372,126.922525,14128950.853196535,4475053.568689035
1052,KT4GOUT,37.258798,322012110032192,126.916711,14128303.641677065,4475241.545017857
1065,KT4GOUT,37.250308,322015110051586,126.921228,14128806.471816977,4474054.161579963
1069,KT4GOUT,37.250039,322016110018721,126.921067,14128788.549378956,4474016.542312823
1070,KT4GOUT,37.245531,322016110022494,126.916886,14128323.12258795,4473386.1249122
1073,KT4GOUT,37.241977,852015110010233,126.953052,14132349.10329198,4472889.145409287
1074,KT4GOUT,37.241977,322015110045334,126.953052,14132349.10329198,4472889.145409287
1075,KT4GOUT,37.241977,322012110022249,126.953052,14132349.10329198,4472889.145409287
1076,KT4GOUT,37.241977,322012110022251,126.953052,14132349.10329198,4472889.145409287
1079,KT4GOUT,37.241977,852016110008126,126.953052,14132349.10329198,4472889.145409287
1080,KT4GOUT,37.241977,322015110045335,126.953052,14132349.10329198,4472889.145409287
1086,KT4GOUT,37.244637,322012110032226,126.946185,14131584.672348702,4473261.108728606
1088,KT4GOUT,37.244637,322015110035871,126.946185,14131584.672348702,4473261.108728606
1092,KT4GOUT,37.247289,322015110078714,126.946342,14131602.149508758,4473631.96643117
1093,KT4GOUT,37.245476,322012110032225,126.945294,14131485.486682408,4473378.433717152
1095,KT4GOUT,37.245476,322015110044462,126.945294,14131485.486682408,4473378.433717152
1096,KT4GOUT,37.248403,322015110017069,126.944792,14131429.60429803,4473787.752933486
1097,KT4GOUT,37.245182,322012110032198,126.941635,14131078.168665595,4473337.320878823
1099,KT4GOUT,37.247523,322017110027339,126.941366,14131048.22372257,4473664.6897962345
1100,KT4GOUT,37.247836,322015110050637,126.93913,14130799.313341158,4473708.460951963
1105,KT4GOUT,37.248052,322012110032197,126.932071,14130013.509055646,4473738.667350762
1107,KT4GOUT,37.251257,322012110032196,126.927776,14129535.39184269,4474186.8789519835
1110,KT4GOUT,37.242472,322017110032873,126.935944,14130444.64944349,4472958.36315309
1112,KT4GOUT,37.249263,322012110032195,126.927477,14129502.107314942,4473908.020569827
1118,KT4GOUT,37.243528,322015110053565,126.926903,14129438.209927225,4473106.02919261
1123,KT4GOUT,37.243556,322012110032193,126.926115,14129350.490168482,4473109.944608179
1132,KT4GOUT,37.238511,322016110035093,126.929139,14129687.120308641,4472404.494103765
1133,KT4GOUT,37.238511,322016110035092,126.929139,14129687.120308641,4472404.494103765
1144,KT4GOUT,37.232125,322015110052140,126.933512,14130173.920441879,4471511.597105669
1145,KT4GOUT,37.232125,322012110022725,126.933512,14130173.920441879,4471511.597105669
1152,KT4GOUT,37.252669,322012110032204,126.904816,14126979.496334076,4474384.349832363
1155,KT4GOUT,37.250033,322016110006032,126.904297,14126921.721518356,4474015.703222894
1165,KT4GOUT,37.312031,322012110019277,126.995097,14137029.531282386,4482689.589845553
1172,KT4GOUT,37.313365,852013110005963,126.994121,14136920.883459369,4482876.302895789
1173,KT4GOUT,37.311044,852016110005816,126.992414,14136730.861088585,4482551.446715227
1177,KT4GOUT,37.314974,852013110006751,126.993637,14136867.004825829,4483101.510675737
1178,KT4GOUT,37.313181,322015110006583,126.99251,14136741.5477597,4482850.549174639
1180,KT4GOUT,37.312247,322015110069957,126.991924,14136676.314538095,4482719.822018692
1183,KT4GOUT,37.312247,852015110008096,126.991924,14136676.314538095,4482719.822018692
1184,KT4GOUT,37.309304,322012110019228,127.002951,14137903.834563075,4482307.916130137
1185,KT4GOUT,37.309304,322015110046282,127.002951,14137903.834563075,4482307.916130137
1198,KT4GOUT,37.310007,322012110070373,127.000753,14137659.154322311,4482406.307406366
1200,KT4GOUT,37.308258,322016110039179,127.002281,14137829.250504242,4482161.520571242
1207,KT4GOUT,37.309496,322012110019279,127.000004,14137575.776023706,4482334.788193921
1226,KT4GOUT,37.310447,322012110019276,126.996371,14137171.352313653,4482467.889896579
1228,KT4GOUT,37.310447,322015110046292,126.996371,14137171.352313653,4482467.889896579
1235,KT4GOUT,37.30998,322012110019278,126.994414,14136953.500070173,4482402.528492568
1241,KT4GOUT,37.307652,322015110046293,126.995065,14137025.969058678,4482076.707249932
1242,KT4GOUT,37.307652,322012110019288,126.995065,14137025.969058678,4482076.707249932
1250,KT4GOUT,37.306702,322013110060484,126.990453,14136512.56356714,4481943.750448669
1253,KT4GOUT,37.306703,322015110033999,126.990486,14136516.237110335,4481943.890402314
1256,KT4GOUT,37.307044,322015110010641,126.992479,14136738.096855486,4481991.614703609
1257,KT4GOUT,37.307044,322015110061319,126.992492,14136739.544008866,4481991.614703609
1267,KT4GOUT,37.308102,322017110033623,126.989757,14136435.085201547,4482139.687373688
1269,KT4GOUT,37.308117,322015110039405,126.989769,14136436.421035437,4482141.78671764
1274,KT4GOUT,37.308266,322012110019285,126.993117,14136809.118690614,4482162.640223619
1282,KT4GOUT,37.307162,322012110019287,127.000035,14137579.226927921,4482008.129321618
1289,KT4GOUT,37.304992,322016110024875,126.998542,14137413.026928166,4481704.432439396
1295,KT4GOUT,37.306461,322016110024876,126.998367,14137393.546017278,4481910.02167463
1307,KT4GOUT,37.305669,322015110046294,126.996084,14137139.403619796,4481799.179327944
1308,KT4GOUT,37.305669,322012110019286,126.996084,14137139.403619796,4481799.179327944
1315,KT4GOUT,37.303346,322015110046244,127.001676,14137761.902212312,4481474.076501793
1320,KT4GOUT,37.303346,322012110019229,127.001676,14137761.902212312,4481474.076501793
1337,KT4GOUT,37.30374,322012110019373,126.999178,14137483.82612431,4481529.215920924
1338,KT4GOUT,37.30374,322015110046279,126.999178,14137483.82612431,4481529.215920924
1343,KT4GOUT,37.307175,322016110007765,127.000044,14137580.228803338,4482009.948730272
1347,KT4GOUT,37.305314,322015110040098,127.006539,14138303.248896042,4481749.496584297
1348,KT4GOUT,37.305314,322015110040099,127.006539,14138303.248896042,4481749.496584297
1349,KT4GOUT,37.305314,322015110070334,127.006539,14138303.248896042,4481749.496584297
1350,KT4GOUT,37.305314,322015110040097,127.006539,14138303.248896042,4481749.496584297
1351,KT4GOUT,37.303594,322016110064291,127.005256,14138160.425989354,4481508.783513647
1353,KT4GOUT,37.303631,322016110018333,127.005264,14138161.316545278,4481513.961585711
1354,KT4GOUT,37.30362,322014110042485,127.005248,14138159.535433426,4481512.422158615
1370,KT4GOUT,37.304517,322015110039406,126.992203,14136707.372676028,4481637.9561804095
1371,KT4GOUT,37.304517,322017110002077,126.992203,14136707.372676028,4481637.9561804095
1372,KT4GOUT,37.304518,322012110019311,126.992152,14136701.695381997,4481638.096129988
1386,KT4GOUT,37.305714,322015110080686,126.992439,14136733.644075857,4481805.47715727
1387,KT4GOUT,37.305744,322015110053574,126.992425,14136732.085602986,4481809.675712246
1398,KT4GOUT,37.303039,322015110046245,126.997326,14137277.662427362,4481431.112738399
1399,KT4GOUT,37.303039,322012110019374,126.997326,14137277.662427362,4481431.112738399
1413,KT4GOUT,37.304349,852015110008091,126.994557,14136969.418757355,4481614.44467775
1415,KT4GOUT,37.302658,322017110002247,126.992286,14136716.612193763,4481377.793132613
1427,KT4GOUT,37.302157,322014110040778,127.009193,14138598.690824606,4481307.680361345
1430,KT4GOUT,37.302375,322014110041015,127.007194,14138376.16316251,4481338.188455912
1431,KT4GOUT,37.302381,322016110018318,127.007203,14138377.165037926,4481339.02812949
1432,KT4GOUT,37.302411,322016110064305,127.007236,14138380.838581122,4481343.226498386
1435,KT4GOUT,37.299963,322016110027762,127.007598,14138421.13623679,4481000.645103792
1436,KT4GOUT,37.299969,322016110033639,127.007614,14138422.917348646,4481001.484750441
1438,KT4GOUT,37.300626,322015110010647,127.008232,14138491.712793956,4481093.426463784
1448,KT4GOUT,37.301911,852013110009394,127.007809,14138444.624649348,4481273.253902119
1449,KT4GOUT,37.302128,322015110075392,127.0092,14138599.470061041,4481303.621951763
1450,KT4GOUT,37.302128,322015110075381,127.0092,14138599.470061041,4481303.621951763
1451,KT4GOUT,37.302128,322016110064316,127.0092,14138599.470061041,4481303.621951763
1452,KT4GOUT,37.299919,322016110064325,127.007631,14138424.809779989,4480994.487697077
1453,KT4GOUT,37.302104,322012110070359,127.00502,14138134.154589526,4481300.263269151
1456,KT4GOUT,37.299217,322016110018319,127.006867,14138339.76168902,4480896.249558954
1459,KT4GOUT,37.301094,322015110046280,127.004955,14138126.918822622,4481158.919680922
1463,KT4GOUT,37.301094,322012110019377,127.004955,14138126.918822622,4481158.919680922
1467,KT4GOUT,37.299209,322014110040763,127.006852,14138338.091896659,4480895.130041296
1472,KT4GOUT,37.299142,322016110064311,127.006756,14138327.405225543,4480885.75408559
1475,KT4GOUT,37.302497,322015110039404,126.994439,14136956.283057444,4481355.261831833
1478,KT4GOUT,37.302401,322017110035563,126.994346,14136945.930344798,4481341.827041902
1483,KT4GOUT,37.3025,322012110019328,126.992156,14136702.14065996,4481355.681669296
1484,KT4GOUT,37.3025,322014110073602,126.992156,14136702.14065996,4481355.681669296
1488,KT4GOUT,37.3005,322017110035562,126.993311,14136830.714671828,4481075.793744185
1490,KT4GOUT,37.3005,322015110046272,126.993311,14136830.714671828,4481075.793744185
1502,KT4GOUT,37.30237,322014110073603,126.989631,14136421.058945708,4481337.488727982
1503,KT4GOUT,37.30237,322012110019241,126.989631,14136421.058945708,4481337.488727982
1505,KT4GOUT,37.302497,322017110002248,126.989478,14136404.027063617,4481355.261831833
1510,KT4GOUT,37.298836,322017110002245,126.991464,14136625.107572332,4480842.932662719
1511,KT4GOUT,37.298836,322017110002246,126.991464,14136625.107572332,4480842.932662719
1512,KT4GOUT,37.298853,322014110040782,126.991438,14136622.213265572,4480845.311626086
1513,KT4GOUT,37.298853,322012110019313,126.991438,14136622.213265572,4480845.311626086
1522,KT4GOUT,37.299048,852015110008059,126.991085,14136582.917485321,4480872.599773749
1528,KT4GOUT,37.301228,852015110008057,126.986793,14136105.134230837,4481177.672087376
1532,KT4GOUT,37.297889,322015110063489,127.01075,14138772.015271772,4480710.411258518
1533,KT4GOUT,37.297889,322017110053634,127.01075,14138772.015271772,4480710.411258518
1534,KT4GOUT,37.297889,322015110063485,127.01075,14138772.015271772,4480710.411258518
1535,KT4GOUT,37.297889,322015110063486,127.01075,14138772.015271772,4480710.411258518
1536,KT4GOUT,37.297889,322015110063488,127.01075,14138772.015271772,4480710.411258518
1537,KT4GOUT,37.297889,322015110063487,127.01075,14138772.015271772,4480710.411258518
1538,KT4GOUT,37.297889,322015110063482,127.01075,14138772.015271772,4480710.411258518
1539,KT4GOUT,37.297889,322015110063483,127.01075,14138772.015271772,4480710.411258518
1540,KT4GOUT,37.297889,322015110012375,127.01075,14138772.015271772,4480710.411258518
1541,KT4GOUT,37.297889,322015110063484,127.01075,14138772.015271772,4480710.411258518
1542,KT4GOUT,37.297889,322015110012376,127.01075,14138772.015271772,4480710.411258518
1543,KT4GOUT,37.297889,322017110053628,127.01075,14138772.015271772,4480710.411258518
1554,KT4GOUT,37.29895,322016110066711,127.009678,14138652.68077764,4480858.885721466
1556,KT4GOUT,37.299333,322016110066710,127.009164,14138595.462559372,4480912.482578367
1557,KT4GOUT,37.299446,322016110066708,127.009319,14138612.717080448,4480928.295802389
1558,KT4GOUT,37.299446,322016110066707,127.009319,14138612.717080448,4480928.295802389
1559,KT4GOUT,37.299446,322016110066699,127.009319,14138612.717080448,4480928.295802389
1561,KT4GOUT,37.299446,322016110066702,127.009319,14138612.717080448,4480928.295802389
1562,KT4GOUT,37.299446,322016110066705,127.009319,14138612.717080448,4480928.295802389
1563,KT4GOUT,37.299446,322016110066709,127.009319,14138612.717080448,4480928.295802389
1564,KT4GOUT,37.299446,322016110066706,127.009319,14138612.717080448,4480928.295802389
1576,KT4GOUT,37.297838,322015110010511,127.010975,14138797.062157199,4480703.2744614985
1582,KT4GOUT,37.297838,322017110020974,127.010975,14138797.062157199,4480703.2744614985
1583,KT4GOUT,37.297838,322015110010509,127.010975,14138797.062157199,4480703.2744614985
1584,KT4GOUT,37.297838,322017110013491,127.010975,14138797.062157199,4480703.2744614985
1585,KT4GOUT,37.297838,322015110010510,127.010975,14138797.062157199,4480703.2744614985
1587,KT4GOUT,37.297838,322017110020975,127.010975,14138797.062157199,4480703.2744614985
1588,KT4GOUT,37.297838,322017110020973,127.010975,14138797.062157199,4480703.2744614985
1589,KT4GOUT,37.297838,322015110010508,127.010975,14138797.062157199,4480703.2744614985
1590,KT4GOUT,37.297838,322017110052768,127.010975,14138797.062157199,4480703.2744614985
1597,KT4GOUT,37.297838,322015110007739,127.010975,14138797.062157199,4480703.2744614985
1598,KT4GOUT,37.297838,322017110013492,127.010975,14138797.062157199,4480703.2744614985
1599,KT4GOUT,37.297838,322017110052766,127.010975,14138797.062157199,4480703.2744614985
1604,KT4GOUT,37.297838,322015110007715,127.010975,14138797.062157199,4480703.2744614985
1626,KT4GOUT,37.297984,322012110019375,127.00371,14137988.326056587,4480723.705305082
1627,KT4GOUT,37.298084,322015110078540,127.006009,14138244.249565922,4480737.699056447
1628,KT4GOUT,37.298084,322012110019230,127.006009,14138244.249565922,4480737.699056447
1643,KT4GOUT,37.299656,322015110006432,126.996653,14137202.744410057,4480957.683272962
1662,KT4GOUT,37.296567,322017110002251,126.995439,14137067.602548238,4480525.415847801
1664,KT4GOUT,37.296526,322015110078708,126.995405,14137063.81768555,4480519.678523201
1666,KT4GOUT,37.296526,322015110046278,126.995405,14137063.81768555,4480519.678523201
1682,KT4GOUT,37.295556,322017110002253,126.993614,14136864.444477538,4480383.942731432
1683,KT4GOUT,37.295556,322017110002252,126.993614,14136864.444477538,4480383.942731432
1687,KT4GOUT,37.29551,322012110019322,126.99358,14136860.65961485,4480377.505819829
1692,KT4GOUT,37.29551,852015110008060,126.99358,14136860.65961485,4480377.505819829
1693,KT4GOUT,37.29551,322014110041162,126.99358,14136860.65961485,4480377.505819829
1707,KT4GOUT,37.295153,322014110041175,127.009917,14138679.286135942,4480327.549922289
1709,KT4GOUT,37.295153,322013110030564,127.009917,14138679.286135942,4480327.549922289
1714,KT4GOUT,37.295297,322014110042463,127.007806,14138444.290690877,4480347.700171759
1715,KT4GOUT,37.295297,322012110019321,127.007806,14138444.290690877,4480347.700171759
1725,KT4GOUT,37.296059,852013110006748,127.007322,14138390.412057333,4480454.329217332
1726,KT4GOUT,37.296898,322017110018998,127.007412,14138400.430811504,4480571.734363366
1727,KT4GOUT,37.296898,322017110018996,127.007412,14138400.430811504,4480571.734363366
1728,KT4GOUT,37.296898,322017110019001,127.007412,14138400.430811504,4480571.734363366
1729,KT4GOUT,37.296898,322017110019000,127.007412,14138400.430811504,4480571.734363366
1730,KT4GOUT,37.296898,322017110018997,127.007412,14138400.430811504,4480571.734363366
1731,KT4GOUT,37.296898,322017110018999,127.007412,14138400.430811504,4480571.734363366
1735,KT4GOUT,37.296981,322017110018992,127.006554,14138304.918688402,4480583.349007994
1736,KT4GOUT,37.296981,322017110018990,127.006554,14138304.918688402,4480583.349007994
1737,KT4GOUT,37.296981,322017110018994,127.006554,14138304.918688402,4480583.349007994
1738,KT4GOUT,37.296981,322017110018995,127.006554,14138304.918688402,4480583.349007994
1739,KT4GOUT,37.296981,322017110018991,127.006554,14138304.918688402,4480583.349007994
1740,KT4GOUT,37.296981,322017110018993,127.006554,14138304.918688402,4480583.349007994
1741,KT4GOUT,37.294605,322014110041167,127.004758,14138104.988882937,4480250.867381173
1742,KT4GOUT,37.294605,322012110019330,127.004758,14138104.988882937,4480250.867381173
1753,KT4GOUT,37.295855,322013110056412,127.003445,14137958.826391526,4480425.782752799
1756,KT4GOUT,37.295855,322014110041164,127.003445,14137958.826391526,4480425.782752799
1770,KT4GOUT,37.296756,322017110002249,126.988742,14136322.095918393,4480551.863555289
1771,KT4GOUT,37.296244,322014110040735,126.988114,14136252.187278172,4480480.217009462
1772,KT4GOUT,37.296244,322014110040736,126.988114,14136252.187278172,4480480.217009462
1774,KT4GOUT,37.296265,322013110060259,126.988077,14136248.068457017,4480483.155627727
1775,KT4GOUT,37.296265,852013110009395,126.988077,14136248.068457017,4480483.155627727
